Minutes,Seconds,rcvTime,pos_x,pos_y,spd_x,acl_x,acl_y,hed_x,hed_y,sender_id,senderPseudo,messageID,spd_y,sendTime,receiver_id,receiverPseudo,nttack,node_attack
1,28884,28884.81983,227.1609186,393.820171,1.387815912,0.324765159,-1.970401206,-0.058863776,-0.998266025,10887,10108872,60323682,-8.422904993,28884.81983,11265,10112652,0,0
1,28884,28884.81983,227.1609186,393.820171,1.387815912,0.324765159,-1.970401206,-0.058863776,-0.998266025,10887,10108872,60323682,-8.422904993,28884.81983,11301,10113012,0,0
1,28884,28884.81983,227.1609186,393.820171,1.387815912,0.324765159,-1.970401206,-0.058863776,-0.998266025,10887,10108872,60323682,-8.422904993,28884.81983,11193,220111932,0,0
1,28884,28884.81983,227.1609186,393.820171,1.387815912,0.324765159,-1.970401206,-0.058863776,-0.998266025,10887,10108872,60323682,-8.422904993,28884.81983,11211,120112112,0,0
1,28884,28884.81983,227.1609186,393.820171,1.387815912,0.324765159,-1.970401206,-0.058863776,-0.998266025,10887,10108872,60323682,-8.422904993,28884.81983,11295,800112952,0,0
1,28884,28884.81983,227.1609186,393.820171,1.387815912,0.324765159,-1.970401206,-0.058863776,-0.998266025,10887,10108872,60323682,-8.422904993,28884.81983,11313,570113132,0,0
1,28884,28884.81983,227.1609186,393.820171,1.387815912,0.324765159,-1.970401206,-0.058863776,-0.998266025,10887,10108872,60323682,-8.422904993,28884.81983,11373,260113732,0,0
1,28884,28884.81983,227.1609186,393.820171,1.387815912,0.324765159,-1.970401206,-0.058863776,-0.998266025,10887,10108872,60323682,-8.422904993,28884.81983,11379,10113792,0,0
1,28884,28884.81983,227.1609186,393.820171,1.387815912,0.324765159,-1.970401206,-0.058863776,-0.998266025,10887,10108872,60323682,-8.422904993,28884.81983,11409,10114092,0,0
1,28884,28884.81983,227.1609186,393.820171,1.387815912,0.324765159,-1.970401206,-0.058863776,-0.998266025,10887,10108872,60323682,-8.422904993,28884.81983,11421,10114212,0,0
1,28884,28884.82632,262.409935,220.5158187,-3.805806077,-2.404380757,-0.385667478,-0.998491687,0.054903097,11313,570113132,60324038,-0.611390773,28884.82632,11157,10111572,1,2
1,28884,28884.82632,262.409935,220.5158187,-3.805806077,-2.404380757,-0.385667478,-0.998491687,0.054903097,11313,570113132,60324038,-0.611390773,28884.82632,11253,870112532,1,2
1,28884,28884.82632,262.409935,220.5158187,-3.805806077,-2.404380757,-0.385667478,-0.998491687,0.054903097,11313,570113132,60324038,-0.611390773,28884.82632,11265,10112652,1,2
1,28884,28884.82632,262.409935,220.5158187,-3.805806077,-2.404380757,-0.385667478,-0.998491687,0.054903097,11313,570113132,60324038,-0.611390773,28884.82632,11301,10113012,1,2
1,28884,28884.82632,262.409935,220.5158187,-3.805806077,-2.404380757,-0.385667478,-0.998491687,0.054903097,11313,570113132,60324038,-0.611390773,28884.82632,11193,220111932,1,2
1,28884,28884.82632,262.409935,220.5158187,-3.805806077,-2.404380757,-0.385667478,-0.998491687,0.054903097,11313,570113132,60324038,-0.611390773,28884.82632,11211,120112112,1,2
1,28884,28884.82632,262.409935,220.5158187,-3.805806077,-2.404380757,-0.385667478,-0.998491687,0.054903097,11313,570113132,60324038,-0.611390773,28884.82632,11295,800112952,1,2
1,28884,28884.82632,262.409935,220.5158187,-3.805806077,-2.404380757,-0.385667478,-0.998491687,0.054903097,11313,570113132,60324038,-0.611390773,28884.82632,11373,260113732,1,2
1,28884,28884.82632,262.409935,220.5158187,-3.805806077,-2.404380757,-0.385667478,-0.998491687,0.054903097,11313,570113132,60324038,-0.611390773,28884.82632,11379,10113792,1,2
1,28884,28884.82632,262.409935,220.5158187,-3.805806077,-2.404380757,-0.385667478,-0.998491687,0.054903097,11313,570113132,60324038,-0.611390773,28884.82632,11409,10114092,1,2
1,28884,28884.82632,262.409935,220.5158187,-3.805806077,-2.404380757,-0.385667478,-0.998491687,0.054903097,11313,570113132,60324038,-0.611390773,28884.82632,11421,10114212,1,2
1,28884,28884.83939,205.8746898,541.6165105,1.181778236,0.347885026,-2.343377454,0.138640953,-0.990342711,11157,10111572,60324833,-7.959431006,28884.83939,11253,870112532,0,0
1,28884,28884.83939,205.8746898,541.6165105,1.181778236,0.347885026,-2.343377454,0.138640953,-0.990342711,11157,10111572,60324833,-7.959431006,28884.83939,11265,10112652,0,0
1,28884,28884.83939,205.8746898,541.6165105,1.181778236,0.347885026,-2.343377454,0.138640953,-0.990342711,11157,10111572,60324833,-7.959431006,28884.83939,11283,10112832,0,0
1,28884,28884.83939,205.8746898,541.6165105,1.181778236,0.347885026,-2.343377454,0.138640953,-0.990342711,11157,10111572,60324833,-7.959431006,28884.83939,11301,10113012,0,0
1,28884,28884.83939,205.8746898,541.6165105,1.181778236,0.347885026,-2.343377454,0.138640953,-0.990342711,11157,10111572,60324833,-7.959431006,28884.83939,11193,220111932,0,0
1,28884,28884.83939,205.8746898,541.6165105,1.181778236,0.347885026,-2.343377454,0.138640953,-0.990342711,11157,10111572,60324833,-7.959431006,28884.83939,11211,120112112,0,0
1,28884,28884.83939,205.8746898,541.6165105,1.181778236,0.347885026,-2.343377454,0.138640953,-0.990342711,11157,10111572,60324833,-7.959431006,28884.83939,11289,10112892,0,0
1,28884,28884.83939,205.8746898,541.6165105,1.181778236,0.347885026,-2.343377454,0.138640953,-0.990342711,11157,10111572,60324833,-7.959431006,28884.83939,11295,800112952,0,0
1,28884,28884.83939,205.8746898,541.6165105,1.181778236,0.347885026,-2.343377454,0.138640953,-0.990342711,11157,10111572,60324833,-7.959431006,28884.83939,11313,570113132,0,0
1,28884,28884.83939,205.8746898,541.6165105,1.181778236,0.347885026,-2.343377454,0.138640953,-0.990342711,11157,10111572,60324833,-7.959431006,28884.83939,11349,10113492,0,0
1,28884,28884.83939,205.8746898,541.6165105,1.181778236,0.347885026,-2.343377454,0.138640953,-0.990342711,11157,10111572,60324833,-7.959431006,28884.83939,11355,390113552,0,0
1,28884,28884.83939,205.8746898,541.6165105,1.181778236,0.347885026,-2.343377454,0.138640953,-0.990342711,11157,10111572,60324833,-7.959431006,28884.83939,11373,260113732,0,0
1,28884,28884.83939,205.8746898,541.6165105,1.181778236,0.347885026,-2.343377454,0.138640953,-0.990342711,11157,10111572,60324833,-7.959431006,28884.83939,11379,10113792,0,0
1,28884,28884.83939,205.8746898,541.6165105,1.181778236,0.347885026,-2.343377454,0.138640953,-0.990342711,11157,10111572,60324833,-7.959431006,28884.83939,11421,10114212,0,0
1,28884,28884.84443,228.8480943,392.4635292,1.502972522,0.276898355,-1.681043186,0.147381105,-0.989079779,10863,10108632,60325685,-9.126304709,28884.84443,11157,10111572,0,0
1,28884,28884.84443,228.8480943,392.4635292,1.502972522,0.276898355,-1.681043186,0.147381105,-0.989079779,10863,10108632,60325685,-9.126304709,28884.84443,11253,870112532,0,0
1,28884,28884.84443,228.8480943,392.4635292,1.502972522,0.276898355,-1.681043186,0.147381105,-0.989079779,10863,10108632,60325685,-9.126304709,28884.84443,11265,10112652,0,0
1,28884,28884.84443,228.8480943,392.4635292,1.502972522,0.276898355,-1.681043186,0.147381105,-0.989079779,10863,10108632,60325685,-9.126304709,28884.84443,11301,10113012,0,0
1,28884,28884.84443,228.8480943,392.4635292,1.502972522,0.276898355,-1.681043186,0.147381105,-0.989079779,10863,10108632,60325685,-9.126304709,28884.84443,11193,220111932,0,0
1,28884,28884.84443,228.8480943,392.4635292,1.502972522,0.276898355,-1.681043186,0.147381105,-0.989079779,10863,10108632,60325685,-9.126304709,28884.84443,11211,120112112,0,0
1,28884,28884.84443,228.8480943,392.4635292,1.502972522,0.276898355,-1.681043186,0.147381105,-0.989079779,10863,10108632,60325685,-9.126304709,28884.84443,11295,800112952,0,0
1,28884,28884.84443,228.8480943,392.4635292,1.502972522,0.276898355,-1.681043186,0.147381105,-0.989079779,10863,10108632,60325685,-9.126304709,28884.84443,11313,570113132,0,0
1,28884,28884.84443,228.8480943,392.4635292,1.502972522,0.276898355,-1.681043186,0.147381105,-0.989079779,10863,10108632,60325685,-9.126304709,28884.84443,11373,260113732,0,0
1,28884,28884.84443,228.8480943,392.4635292,1.502972522,0.276898355,-1.681043186,0.147381105,-0.989079779,10863,10108632,60325685,-9.126304709,28884.84443,11379,10113792,0,0
1,28884,28884.84443,228.8480943,392.4635292,1.502972522,0.276898355,-1.681043186,0.147381105,-0.989079779,10863,10108632,60325685,-9.126304709,28884.84443,11409,10114092,0,0
1,28884,28884.84443,228.8480943,392.4635292,1.502972522,0.276898355,-1.681043186,0.147381105,-0.989079779,10863,10108632,60325685,-9.126304709,28884.84443,11421,10114212,0,0
1,28884,28884.85428,219.0101762,393.9011814,-1.111053774,-0.197635452,1.202177562,-0.13500016,0.990845577,11301,10113012,60325880,6.754109516,28884.85428,11157,10111572,0,0
1,28884,28884.85428,219.0101762,393.9011814,-1.111053774,-0.197635452,1.202177562,-0.13500016,0.990845577,11301,10113012,60325880,6.754109516,28884.85428,11253,870112532,0,0
1,28884,28884.85428,219.0101762,393.9011814,-1.111053774,-0.197635452,1.202177562,-0.13500016,0.990845577,11301,10113012,60325880,6.754109516,28884.85428,11265,10112652,0,0
1,28884,28884.85428,219.0101762,393.9011814,-1.111053774,-0.197635452,1.202177562,-0.13500016,0.990845577,11301,10113012,60325880,6.754109516,28884.85428,11193,220111932,0,0
1,28884,28884.85428,219.0101762,393.9011814,-1.111053774,-0.197635452,1.202177562,-0.13500016,0.990845577,11301,10113012,60325880,6.754109516,28884.85428,11211,120112112,0,0
1,28884,28884.85428,219.0101762,393.9011814,-1.111053774,-0.197635452,1.202177562,-0.13500016,0.990845577,11301,10113012,60325880,6.754109516,28884.85428,11295,800112952,0,0
1,28884,28884.85428,219.0101762,393.9011814,-1.111053774,-0.197635452,1.202177562,-0.13500016,0.990845577,11301,10113012,60325880,6.754109516,28884.85428,11313,570113132,0,0
1,28884,28884.85428,219.0101762,393.9011814,-1.111053774,-0.197635452,1.202177562,-0.13500016,0.990845577,11301,10113012,60325880,6.754109516,28884.85428,11373,260113732,0,0
1,28884,28884.85428,219.0101762,393.9011814,-1.111053774,-0.197635452,1.202177562,-0.13500016,0.990845577,11301,10113012,60325880,6.754109516,28884.85428,11379,10113792,0,0
1,28884,28884.85428,219.0101762,393.9011814,-1.111053774,-0.197635452,1.202177562,-0.13500016,0.990845577,11301,10113012,60325880,6.754109516,28884.85428,11409,10114092,0,0
1,28884,28884.85428,219.0101762,393.9011814,-1.111053774,-0.197635452,1.202177562,-0.13500016,0.990845577,11301,10113012,60325880,6.754109516,28884.85428,11421,10114212,0,0
1,28884,28884.88728,153.2081983,907.247982,9.16E-06,1.90E-06,0.000100591,0.045959182,-0.998943318,11349,10113492,60326155,-6.49E-05,28884.88728,11157,10111572,0,0
1,28884,28884.88728,153.2081983,907.247982,9.16E-06,1.90E-06,0.000100591,0.045959182,-0.998943318,11349,10113492,60326155,-6.49E-05,28884.88728,11283,10112832,0,0
1,28884,28884.88728,153.2081983,907.247982,9.16E-06,1.90E-06,0.000100591,0.045959182,-0.998943318,11349,10113492,60326155,-6.49E-05,28884.88728,11289,10112892,0,0
1,28884,28884.88728,153.2081983,907.247982,9.16E-06,1.90E-06,0.000100591,0.045959182,-0.998943318,11349,10113492,60326155,-6.49E-05,28884.88728,11355,390113552,0,0
1,28884,28884.88728,153.2081983,907.247982,9.16E-06,1.90E-06,0.000100591,0.045959182,-0.998943318,11349,10113492,60326155,-6.49E-05,28884.88728,11391,180113912,0,0
1,28884,28884.88728,153.2081983,907.247982,9.16E-06,1.90E-06,0.000100591,0.045959182,-0.998943318,11349,10113492,60326155,-6.49E-05,28884.88728,11415,20114152,0,0
1,28884,28884.90757,337.870408,250.7331384,13.1978364,0.165677402,0.062707292,0.939978783,0.341232895,11319,10113192,60326315,4.992910379,28884.90757,11109,10111092,0,0
1,28884,28884.90757,337.870408,250.7331384,13.1978364,0.165677402,0.062707292,0.939978783,0.341232895,11319,10113192,60326315,4.992910379,28884.90757,11199,10111992,0,0
1,28884,28884.90757,337.870408,250.7331384,13.1978364,0.165677402,0.062707292,0.939978783,0.341232895,11319,10113192,60326315,4.992910379,28884.90757,11223,10112232,0,0
1,28884,28884.90757,337.870408,250.7331384,13.1978364,0.165677402,0.062707292,0.939978783,0.341232895,11319,10113192,60326315,4.992910379,28884.90757,11277,10112772,0,0
1,28884,28884.90757,337.870408,250.7331384,13.1978364,0.165677402,0.062707292,0.939978783,0.341232895,11319,10113192,60326315,4.992910379,28884.90757,11307,10113072,0,0
1,28884,28884.90757,337.870408,250.7331384,13.1978364,0.165677402,0.062707292,0.939978783,0.341232895,11319,10113192,60326315,4.992910379,28884.90757,11343,10113432,0,0
1,28884,28884.90757,337.870408,250.7331384,13.1978364,0.165677402,0.062707292,0.939978783,0.341232895,11319,10113192,60326315,4.992910379,28884.90757,11373,260113732,0,0
1,28884,28884.90757,337.870408,250.7331384,13.1978364,0.165677402,0.062707292,0.939978783,0.341232895,11319,10113192,60326315,4.992910379,28884.90757,11379,10113792,0,0
1,28884,28884.90757,337.870408,250.7331384,13.1978364,0.165677402,0.062707292,0.939978783,0.341232895,11319,10113192,60326315,4.992910379,28884.90757,11409,10114092,0,0
1,28884,28884.92295,254.015023,126.456164,-1.764068192,0.037814771,-0.235781971,-0.141546754,0.989931572,11379,10113792,60326540,11.03117087,28884.92295,11109,10111092,0,0
1,28884,28884.92295,254.015023,126.456164,-1.764068192,0.037814771,-0.235781971,-0.141546754,0.989931572,11379,10113792,60326540,11.03117087,28884.92295,11157,10111572,0,0
1,28884,28884.92295,254.015023,126.456164,-1.764068192,0.037814771,-0.235781971,-0.141546754,0.989931572,11379,10113792,60326540,11.03117087,28884.92295,11253,870112532,0,0
1,28884,28884.92295,254.015023,126.456164,-1.764068192,0.037814771,-0.235781971,-0.141546754,0.989931572,11379,10113792,60326540,11.03117087,28884.92295,11265,10112652,0,0
1,28884,28884.92295,254.015023,126.456164,-1.764068192,0.037814771,-0.235781971,-0.141546754,0.989931572,11379,10113792,60326540,11.03117087,28884.92295,11301,10113012,0,0
1,28884,28884.92295,254.015023,126.456164,-1.764068192,0.037814771,-0.235781971,-0.141546754,0.989931572,11379,10113792,60326540,11.03117087,28884.92295,11193,220111932,0,0
1,28884,28884.92295,254.015023,126.456164,-1.764068192,0.037814771,-0.235781971,-0.141546754,0.989931572,11379,10113792,60326540,11.03117087,28884.92295,11211,120112112,0,0
1,28884,28884.92295,254.015023,126.456164,-1.764068192,0.037814771,-0.235781971,-0.141546754,0.989931572,11379,10113792,60326540,11.03117087,28884.92295,11295,800112952,0,0
1,28884,28884.92295,254.015023,126.456164,-1.764068192,0.037814771,-0.235781971,-0.141546754,0.989931572,11379,10113792,60326540,11.03117087,28884.92295,11313,570113132,0,0
1,28884,28884.92295,254.015023,126.456164,-1.764068192,0.037814771,-0.235781971,-0.141546754,0.989931572,11379,10113792,60326540,11.03117087,28884.92295,11319,10113192,0,0
1,28884,28884.92295,254.015023,126.456164,-1.764068192,0.037814771,-0.235781971,-0.141546754,0.989931572,11379,10113792,60326540,11.03117087,28884.92295,11343,10113432,0,0
1,28884,28884.92295,254.015023,126.456164,-1.764068192,0.037814771,-0.235781971,-0.141546754,0.989931572,11379,10113792,60326540,11.03117087,28884.92295,11373,260113732,0,0
1,28884,28884.92295,254.015023,126.456164,-1.764068192,0.037814771,-0.235781971,-0.141546754,0.989931572,11379,10113792,60326540,11.03117087,28884.92295,11409,10114092,0,0
1,28884,28884.92295,254.015023,126.456164,-1.764068192,0.037814771,-0.235781971,-0.141546754,0.989931572,11379,10113792,60326540,11.03117087,28884.92295,11421,10114212,0,0
1,28885,28885.01629,153.0730134,900.7687894,3.92E-05,1.52E-05,1.52E-05,-0.034626663,-0.999400317,11289,10112892,60329620,3.92E-05,28885.01629,11157,10111572,0,0
1,28885,28885.01629,153.0730134,900.7687894,3.92E-05,1.52E-05,1.52E-05,-0.034626663,-0.999400317,11289,10112892,60329620,3.92E-05,28885.01629,11283,10112832,0,0
1,28885,28885.01629,153.0730134,900.7687894,3.92E-05,1.52E-05,1.52E-05,-0.034626663,-0.999400317,11289,10112892,60329620,3.92E-05,28885.01629,11349,10113492,0,0
1,28885,28885.01629,153.0730134,900.7687894,3.92E-05,1.52E-05,1.52E-05,-0.034626663,-0.999400317,11289,10112892,60329620,3.92E-05,28885.01629,11355,390113552,0,0
1,28885,28885.01629,153.0730134,900.7687894,3.92E-05,1.52E-05,1.52E-05,-0.034626663,-0.999400317,11289,10112892,60329620,3.92E-05,28885.01629,11391,180113912,0,0
1,28885,28885.01629,153.0730134,900.7687894,3.92E-05,1.52E-05,1.52E-05,-0.034626663,-0.999400317,11289,10112892,60329620,3.92E-05,28885.01629,11415,20114152,0,0
1,28885,28885.07294,281.1991559,58.88949593,0.264727357,-0.568288559,4.464062766,0.076716927,-0.997052914,10923,10109232,60329740,-2.076583826,28885.07294,11109,10111092,0,0
1,28885,28885.07294,281.1991559,58.88949593,0.264727357,-0.568288559,4.464062766,0.076716927,-0.997052914,10923,10109232,60329740,-2.076583826,28885.07294,11343,10113432,0,0
1,28885,28885.07294,281.1991559,58.88949593,0.264727357,-0.568288559,4.464062766,0.076716927,-0.997052914,10923,10109232,60329740,-2.076583826,28885.07294,11373,260113732,0,0
1,28885,28885.07294,281.1991559,58.88949593,0.264727357,-0.568288559,4.464062766,0.076716927,-0.997052914,10923,10109232,60329740,-2.076583826,28885.07294,11379,10113792,0,0
1,28885,28885.07294,281.1991559,58.88949593,0.264727357,-0.568288559,4.464062766,0.076716927,-0.997052914,10923,10109232,60329740,-2.076583826,28885.07294,11409,10114092,0,0
1,28885,28885.07295,281.1991559,58.88949593,0.264727357,-0.568288559,4.464062766,0.076716927,-0.997052914,10923,10109232,60329740,-2.076583826,28885.07295,11253,870112532,0,0
1,28885,28885.07295,281.1991559,58.88949593,0.264727357,-0.568288559,4.464062766,0.076716927,-0.997052914,10923,10109232,60329740,-2.076583826,28885.07295,11265,10112652,0,0
1,28885,28885.07295,281.1991559,58.88949593,0.264727357,-0.568288559,4.464062766,0.076716927,-0.997052914,10923,10109232,60329740,-2.076583826,28885.07295,11301,10113012,0,0
1,28885,28885.07295,281.1991559,58.88949593,0.264727357,-0.568288559,4.464062766,0.076716927,-0.997052914,10923,10109232,60329740,-2.076583826,28885.07295,11193,220111932,0,0
1,28885,28885.07295,281.1991559,58.88949593,0.264727357,-0.568288559,4.464062766,0.076716927,-0.997052914,10923,10109232,60329740,-2.076583826,28885.07295,11211,120112112,0,0
1,28885,28885.07295,281.1991559,58.88949593,0.264727357,-0.568288559,4.464062766,0.076716927,-0.997052914,10923,10109232,60329740,-2.076583826,28885.07295,11295,810112952,0,0
1,28885,28885.07295,281.1991559,58.88949593,0.264727357,-0.568288559,4.464062766,0.076716927,-0.997052914,10923,10109232,60329740,-2.076583826,28885.07295,11313,570113132,0,0
1,28885,28885.07295,281.1991559,58.88949593,0.264727357,-0.568288559,4.464062766,0.076716927,-0.997052914,10923,10109232,60329740,-2.076583826,28885.07295,11319,10113192,0,0
1,28885,28885.07295,281.1991559,58.88949593,0.264727357,-0.568288559,4.464062766,0.076716927,-0.997052914,10923,10109232,60329740,-2.076583826,28885.07295,11421,10114212,0,0
1,28885,28885.08143,263.119922,88.61580628,-2.080519291,-0.381499589,2.16901127,-0.170512245,0.985355557,11295,810112952,60330477,11.82854946,28885.08143,11157,10111572,1,2
1,28885,28885.08143,263.119922,88.61580628,-2.080519291,-0.381499589,2.16901127,-0.170512245,0.985355557,11295,810112952,60330477,11.82854946,28885.08143,11253,870112532,1,2
1,28885,28885.08143,263.119922,88.61580628,-2.080519291,-0.381499589,2.16901127,-0.170512245,0.985355557,11295,810112952,60330477,11.82854946,28885.08143,11265,10112652,1,2
1,28885,28885.08143,263.119922,88.61580628,-2.080519291,-0.381499589,2.16901127,-0.170512245,0.985355557,11295,810112952,60330477,11.82854946,28885.08143,11301,10113012,1,2
1,28885,28885.08143,263.119922,88.61580628,-2.080519291,-0.381499589,2.16901127,-0.170512245,0.985355557,11295,810112952,60330477,11.82854946,28885.08143,11193,220111932,1,2
1,28885,28885.08143,263.119922,88.61580628,-2.080519291,-0.381499589,2.16901127,-0.170512245,0.985355557,11295,810112952,60330477,11.82854946,28885.08143,11211,120112112,1,2
1,28885,28885.08143,263.119922,88.61580628,-2.080519291,-0.381499589,2.16901127,-0.170512245,0.985355557,11295,810112952,60330477,11.82854946,28885.08143,11313,570113132,1,2
1,28885,28885.08143,263.119922,88.61580628,-2.080519291,-0.381499589,2.16901127,-0.170512245,0.985355557,11295,810112952,60330477,11.82854946,28885.08143,11373,260113732,1,2
1,28885,28885.08143,263.119922,88.61580628,-2.080519291,-0.381499589,2.16901127,-0.170512245,0.985355557,11295,810112952,60330477,11.82854946,28885.08143,11379,10113792,1,2
1,28885,28885.08143,263.119922,88.61580628,-2.080519291,-0.381499589,2.16901127,-0.170512245,0.985355557,11295,810112952,60330477,11.82854946,28885.08143,11409,10114092,1,2
1,28885,28885.08143,263.119922,88.61580628,-2.080519291,-0.381499589,2.16901127,-0.170512245,0.985355557,11295,810112952,60330477,11.82854946,28885.08143,11421,10114212,1,2
1,28885,28885.12891,179.7377651,627.0011522,-1.701899654,0.092391735,-0.641692066,-0.031116457,0.999515766,11031,870110312,60331824,11.83657365,28885.12891,11133,120111332,0,0
1,28885,28885.16497,117.965342,891.8397967,0.00133574,7.53E-05,7.53E-05,0.99989982,-0.01415452,10971,710109712,60332526,0.00133574,28885.16497,11157,10111572,0,0
1,28885,28885.16497,117.965342,891.8397967,0.00133574,7.53E-05,7.53E-05,0.99989982,-0.01415452,10971,710109712,60332526,0.00133574,28885.16497,11283,10112832,0,0
1,28885,28885.16497,117.965342,891.8397967,0.00133574,7.53E-05,7.53E-05,0.99989982,-0.01415452,10971,710109712,60332526,0.00133574,28885.16497,11289,10112892,0,0
1,28885,28885.16497,117.965342,891.8397967,0.00133574,7.53E-05,7.53E-05,0.99989982,-0.01415452,10971,710109712,60332526,0.00133574,28885.16497,11349,10113492,0,0
1,28885,28885.16497,117.965342,891.8397967,0.00133574,7.53E-05,7.53E-05,0.99989982,-0.01415452,10971,710109712,60332526,0.00133574,28885.16497,11355,390113552,0,0
1,28885,28885.16497,117.965342,891.8397967,0.00133574,7.53E-05,7.53E-05,0.99989982,-0.01415452,10971,710109712,60332526,0.00133574,28885.16497,11391,180113912,0,0
1,28885,28885.16497,117.965342,891.8397967,0.00133574,7.53E-05,7.53E-05,0.99989982,-0.01415452,10971,710109712,60332526,0.00133574,28885.16497,11415,20114152,0,0
1,28885,28885.20673,221.7878558,375.6739365,-0.400367333,-0.209702231,1.411276384,-0.147020326,0.989133471,11421,10114212,60333467,2.693653633,28885.20673,11157,10111572,0,0
1,28885,28885.20673,221.7878558,375.6739365,-0.400367333,-0.209702231,1.411276384,-0.147020326,0.989133471,11421,10114212,60333467,2.693653633,28885.20673,11253,870112532,0,0
1,28885,28885.20673,221.7878558,375.6739365,-0.400367333,-0.209702231,1.411276384,-0.147020326,0.989133471,11421,10114212,60333467,2.693653633,28885.20673,11265,10112652,0,0
1,28885,28885.20673,221.7878558,375.6739365,-0.400367333,-0.209702231,1.411276384,-0.147020326,0.989133471,11421,10114212,60333467,2.693653633,28885.20673,11301,10113012,0,0
1,28885,28885.20673,221.7878558,375.6739365,-0.400367333,-0.209702231,1.411276384,-0.147020326,0.989133471,11421,10114212,60333467,2.693653633,28885.20673,11193,220111932,0,0
1,28885,28885.20673,221.7878558,375.6739365,-0.400367333,-0.209702231,1.411276384,-0.147020326,0.989133471,11421,10114212,60333467,2.693653633,28885.20673,11211,120112112,0,0
1,28885,28885.20673,221.7878558,375.6739365,-0.400367333,-0.209702231,1.411276384,-0.147020326,0.989133471,11421,10114212,60333467,2.693653633,28885.20673,11295,810112952,0,0
1,28885,28885.20673,221.7878558,375.6739365,-0.400367333,-0.209702231,1.411276384,-0.147020326,0.989133471,11421,10114212,60333467,2.693653633,28885.20673,11313,570113132,0,0
1,28885,28885.20673,221.7878558,375.6739365,-0.400367333,-0.209702231,1.411276384,-0.147020326,0.989133471,11421,10114212,60333467,2.693653633,28885.20673,11373,270113732,0,0
1,28885,28885.20673,221.7878558,375.6739365,-0.400367333,-0.209702231,1.411276384,-0.147020326,0.989133471,11421,10114212,60333467,2.693653633,28885.20673,11379,10113792,0,0
1,28885,28885.20673,221.7878558,375.6739365,-0.400367333,-0.209702231,1.411276384,-0.147020326,0.989133471,11421,10114212,60333467,2.693653633,28885.20673,11409,10114092,0,0
1,28885,28885.22907,142.8000524,908.6648788,-0.672145851,-0.122161598,1.665944807,0.040270804,0.999188802,11037,10110372,60333622,9.149861518,28885.22907,11283,10112832,0,0
1,28885,28885.22907,142.8000524,908.6648788,-0.672145851,-0.122161598,1.665944807,0.040270804,0.999188802,11037,10110372,60333622,9.149861518,28885.22907,11289,10112892,0,0
1,28885,28885.22907,142.8000524,908.6648788,-0.672145851,-0.122161598,1.665944807,0.040270804,0.999188802,11037,10110372,60333622,9.149861518,28885.22907,11349,10113492,0,0
1,28885,28885.22907,142.8000524,908.6648788,-0.672145851,-0.122161598,1.665944807,0.040270804,0.999188802,11037,10110372,60333622,9.149861518,28885.22907,11355,390113552,0,0
1,28885,28885.22907,142.8000524,908.6648788,-0.672145851,-0.122161598,1.665944807,0.040270804,0.999188802,11037,10110372,60333622,9.149861518,28885.22907,11391,180113912,0,0
1,28885,28885.22907,142.8000524,908.6648788,-0.672145851,-0.122161598,1.665944807,0.040270804,0.999188802,11037,10110372,60333622,9.149861518,28885.22907,11415,30114152,0,0
1,28885,28885.22942,143.3162523,900.3607072,-1.466600211,-0.524392607,2.500416848,-0.089851988,0.99595513,11415,30114152,60333738,7.00535401,28885.22942,11283,10112832,1,2
1,28885,28885.22942,143.3162523,900.3607072,-1.466600211,-0.524392607,2.500416848,-0.089851988,0.99595513,11415,30114152,60333738,7.00535401,28885.22942,11289,10112892,1,2
1,28885,28885.22942,143.3162523,900.3607072,-1.466600211,-0.524392607,2.500416848,-0.089851988,0.99595513,11415,30114152,60333738,7.00535401,28885.22942,11349,10113492,1,2
1,28885,28885.22942,143.3162523,900.3607072,-1.466600211,-0.524392607,2.500416848,-0.089851988,0.99595513,11415,30114152,60333738,7.00535401,28885.22942,11355,390113552,1,2
1,28885,28885.26594,218.1645104,381.4235831,-0.005406713,0.007004007,-0.045110851,-0.088664298,0.996061565,11373,270113732,60334770,0.041496779,28885.26594,11109,10111092,1,2
1,28885,28885.26594,218.1645104,381.4235831,-0.005406713,0.007004007,-0.045110851,-0.088664298,0.996061565,11373,270113732,60334770,0.041496779,28885.26594,11157,10111572,1,2
1,28885,28885.26594,218.1645104,381.4235831,-0.005406713,0.007004007,-0.045110851,-0.088664298,0.996061565,11373,270113732,60334770,0.041496779,28885.26594,11253,870112532,1,2
1,28885,28885.26594,218.1645104,381.4235831,-0.005406713,0.007004007,-0.045110851,-0.088664298,0.996061565,11373,270113732,60334770,0.041496779,28885.26594,11265,10112652,1,2
1,28885,28885.26594,218.1645104,381.4235831,-0.005406713,0.007004007,-0.045110851,-0.088664298,0.996061565,11373,270113732,60334770,0.041496779,28885.26594,11301,10113012,1,2
1,28885,28885.26594,218.1645104,381.4235831,-0.005406713,0.007004007,-0.045110851,-0.088664298,0.996061565,11373,270113732,60334770,0.041496779,28885.26594,11193,220111932,1,2
1,28885,28885.26594,218.1645104,381.4235831,-0.005406713,0.007004007,-0.045110851,-0.088664298,0.996061565,11373,270113732,60334770,0.041496779,28885.26594,11211,120112112,1,2
1,28885,28885.26594,218.1645104,381.4235831,-0.005406713,0.007004007,-0.045110851,-0.088664298,0.996061565,11373,270113732,60334770,0.041496779,28885.26594,11295,810112952,1,2
